0.141328,-0.0405022,-0.0233441
4.12325,-0.057883,-0.00216912
8.19984,0.127096,0.0333317
9.83225,0.228004,0.0421164
10.1673,1.50617,1.49753
8.4347,1.88088,3.06238
6.20324,2.04801,3.10363
3.99032,2.03848,3.12721
1.84335,1.9857,-3.12628
-0.107353,1.86938,-3.10082
-0.138858,3.48299,1.54072
1.94407,3.50834,0.0344231
4.03072,3.60702,0.0496967
6.14202,3.79119,0.0649209
8.46849,4.06742,0.0847077
